P_pv,P_wind,SOC,P_load,Grid_available,P_dg,f_sys,V_sys,time_of_day,P_battery,Grid_export,Load_shedding
54.3932422074415,12.7078316900901,0.528185116843007,66.9884711995662,0,0,50.0101167517272,382.789392047438,11,0.112602697965357,0,0
45.6253790583752,76.0016104774763,0.577522689391605,66.1819956173948,1,0,50.3084777937156,392.82587401059,11,55.4449939184567,55.4449939184567,0
42.0467319469153,8.86410045594993,0.376486504882598,81.8047488099303,0,30.8939164070651,50.4440929687402,397.1591991031,12,0,0,0
0,68.2712450996641,0.666270866600175,40.5385406289718,0,0,50.0570531909383,407.759355477295,6,27.7327044706923,0,0
0,90.9111039996414,0.670455192310668,32.1822301570199,1,0,50.298534783387,387.645881914226,5,58.7288738426214,58.7288738426214,0
0,15.4180699704253,0.620998338404201,110.461006194679,1,0,50.3896970451023,410.337288813265,21,-95.042936224254,0,0
0,93.9228058082009,0.866927272799859,104.151264722503,0,10.2284589143024,49.911235956153,406.631175036771,21,0,0,0
50.6429838195307,94.1512041093442,0.597879878834521,99.9938418634233,1,0,49.601152055209,401.20825483485,14,44.8003460654516,44.8003460654516,0
19.0439903175396,43.6477384919841,0.74415724009899,42.9815446293847,0,0,49.8466572781487,410.46939404197,8,19.710184180139,0,0
44.8006863804293,24.5903016819755,0.74693238746618,101.215874210526,1,0,50.239830154175,400.052499295339,14,-31.8248861481208,0,0
26.0169680354244,7.14555711252587,0.899366321648216,116.984867254766,0,83.8223421068157,49.9263718216551,414.584925236111,16,1.4210854715202e-14,0,0
0,85.3744451053444,0.591903305090109,104.480416709457,1,0,50.2932667563174,398.976389272418,21,-19.1059716041128,0,0
0,59.473881881636,0.540360716080444,62.2771835850438,0,2.80330170340775,49.5099006559796,397.12861088181,2,0,0,0
55.1747345727378,57.5804505092023,0.367663082287345,79.7778466656823,1,0,49.5299882255821,394.447631112422,12,32.9773384162578,32.9773384162578,0
53.451924982467,35.198947217544,0.332292614470141,57.064316380909,0,0,50.0805007349426,403.935210699129,10,31.5865558191019,0,0
47.7231581928709,86.4626502982829,0.514436756540155,99.6773227552532,0,0,49.869208571244,412.702852533838,14,34.5084857359006,0,0
51.6520285846358,6.7735110491374,0.678109456358852,95.0040325934047,0,36.5784929596315,50.334217806574,405.696449754236,13,0,0,0
0,20.1058081136178,0.626066525202663,45.524081632813,1,0,49.9968459262643,392.279509579675,5,-25.4182735191952,0,0
0,90.8283550081443,0.345926613754275,57.0448103895246,0,0,50.4752459289477,391.779762930028,2,33.7835446186198,0,0
0,19.2611209015227,0.867892476244139,77.8211833817825,0,58.5600624802599,49.9011368233379,390.434499819743,0,0,0,0
0,13.113956046125,0.305556516937056,73.9010373243653,1,0,50.0438529603288,391.6386510935,1,-60.7870812782403,0,1
13.6877409402908,77.5046948007959,0.681791515599322,40.3645368056654,0,0,50.2070916867868,398.774535620281,7,50.8278989354213,0,0
0,71.3656622144861,0.860847906541273,126.047496787299,1,0,50.0886187506552,398.7256298021,18,-54.6818345728125,0,0
27.9226619353317,46.9051625226746,0.606703762816318,38.8346062729127,0,0,50.0112726625758,409.948186315044,8,35.9932181850935,0,0
38.2224388710802,35.7223673856306,0.762403481454555,102.505498084734,1,0,50.4436753167422,395.20943583908,14,-28.5606918280235,0,0
0,13.5090122784576,0.628982205696806,91.8041020017777,1,0,50.1447308063231,385.379319862824,23,-78.29508972332,0,0
26.8897300348043,11.2119586540205,0.440627902689343,112.334365867748,0,74.2326771789227,49.7140941703933,414.656339192188,15,1.4210854715202e-14,0,0
48.5236523956145,48.2631187598248,0.52049540185231,82.3546673721071,1,0,50.324811039282,401.182256013963,12,14.4321037833322,14.4321037833322,0
0,92.5901227151233,0.540995446469181,45.5211488478905,0,0,49.8632295118504,392.85562804634,5,47.0689738672328,0,0
18.9546321669827,22.615217575412,0.761737909201239,114.919609379161,0,73.3497596367665,50.2823643001509,400.705214213791,17,0,0,0
0,8.94692966059236,0.42465066584282,115.69988712219,0,106.752957461598,49.702824406905,413.853431361459,21,0,0,0
0,50.7071686424889,0.455192250378684,115.868992123107,0,65.1618234806183,49.5372347068099,405.635056413299,20,0,0,0
32.1531448421676,30.0965820747886,0.846768889575145,104.299577929636,0,42.0498510126795,49.8519313888202,416.642745952544,14,0,0,0
32.2229784119823,77.4959303786075,0.700246460353267,104.804199609107,0,0,50.4623725897424,394.515968923024,15,4.91470918148298,0,0
0,0.737471002796819,0.760489749845122,114.415523283521,1,0,49.7245381120904,401.113841209856,21,-113.678052280724,0,0
47.3092920263652,25.1136038871563,0.386115921492307,59.9331861145207,1,0,49.6735162262325,401.27923698352,10,12.4897097990008,12.4897097990008,0
2.46736164302813,66.52123962936,0.611671549467524,32.5920034222404,0,0,50.1709932459444,418.355007203255,6,36.3965978501477,0,0
49.8004987665437,19.6058254921477,0.43855260448049,108.37248109512,1,0,49.5125179305006,397.610647498766,15,-38.9661568364281,0,0
22.8641584041228,99.3618297929835,0.523510964784665,36.0611151776741,0,0,50.2547794020392,415.759679738646,7,86.1648730194322,0,0
50.6675065194614,75.6182182216854,0.861106701625623,91.9811836455589,1,0,49.6821260734501,390.660239938122,14,34.3045410955879,34.3045410955879,0
0,32.8467524627075,0.658861292012465,69.6681969151034,1,0,50.2525810904664,402.763742610679,1,-36.8214444523959,0,0
0,54.1215638773957,0.39577782770149,92.6441996105224,1,0,50.1905234290419,401.110981498703,23,-38.5226357331267,0,1
0,47.8347250227195,0.570670666660886,35.308915390368,1,0,49.7344261016679,386.889566623639,4,12.5258096323514,12.5258096323514,0
42.9697797394853,21.6769820897622,0.491526313735778,107.704059182616,1,0,50.0839437977342,387.506573927632,14,-43.0572973533689,0,0
23.5742522062996,79.3501876325457,0.509523908455084,48.748214442127,0,0,49.7623516407883,386.593479428011,8,54.1762253967182,0,0
21.4083641170248,63.8214301057737,0.763080551611234,121.074646115655,0,35.8448518928567,49.9576098514044,388.957515249768,17,0,0,0
0,76.4570481059902,0.712055907093678,80.7806145063408,0,4.32356640035061,50.1208668793274,401.477538989628,0,0,0,0
0,73.9808810923049,0.43302811665876,80.7407090364716,0,6.75982794416666,50.1011580485236,401.14616858551,1,0,0,0
0,12.7164370162851,0.884840022871546,99.1158370634759,1,0,49.8068806290018,403.148238160667,22,-86.3994000471907,0,0
0,68.4025298539162,0.421655158298141,60.1329172217577,0,0,50.1186510264566,391.581576137652,2,8.26961263215849,0,0
14.9747185025095,74.728305525984,0.562157340999339,41.1957823869181,0,0,50.0009417800349,405.608046620575,7,48.5072416415755,0,0
55.0082600105019,35.8084675340425,0.577569619330033,79.9516034880422,0,0,50.0517727427469,391.666670936456,12,10.8651240565023,0,0
0,19.0615716194523,0.340749825090458,40.4973893493684,1,0,50.0149173882446,395.781155210902,5,-21.4358177299161,0,1
44.1228167964736,57.4387534977124,0.879823982190024,91.3015145489009,1,0,50.1075327377935,392.857951477207,13,10.2600557452851,10.2600557452851,0
8.24663558879077,26.2349598376849,0.798096661060764,113.351511993226,1,0,49.5554996406526,405.905041547289,18,-78.8699165667504,0,0
52.3324614059061,39.1730731280611,0.460437353517619,79.3802024445616,1,0,49.8007082893865,391.125329222561,12,12.1253320894055,12.1253320894055,0
0,32.1041898187102,0.847012887007865,100.970792764002,1,0,50.322577712145,388.452877628685,22,-68.866602945292,0,0
0,27.0143160157417,0.700139618619457,43.9770328944812,1,0,49.8916483126625,403.600238544687,3,-16.9627168787395,0,0
50.0059877662938,0.469723186000959,0.399170870203514,61.0555067189133,0,10.5797957666186,49.8046051022204,403.373637341902,10,-7.105427357601e-15,0,1
12.8646671876012,31.285409600122,0.770758381112747,37.9340976639563,0,0,49.9734134703917,406.304888219173,6,6.21597912376693,0,0
47.0629229592125,66.1091725533498,0.405773327740142,103.460187672307,1,0,49.9193622324736,395.56248552356,14,9.71190784025548,9.71190784025548,0
0,50.6922971002822,0.537254171179526,70.9363899032162,0,20.2440928029339,49.8608996147093,404.699644190149,0,0,0,0
0,87.813235233513,0.54928036026978,72.671870921899,0,0,49.7582322670181,399.733346532243,1,15.141364311614,0,0
15.9247078700356,7.61092448541336,0.428612185386678,38.3116918389802,1,0,49.7317748127374,408.622729693865,7,-14.7760594835312,0,0
0,96.439341205025,0.626186219200756,57.6559925283083,0,0,49.5892856486002,424.832241502791,2,38.7833486767168,0,0
0,13.2912177316686,0.514959902420942,45.2918594677031,1,0,49.6994531642725,396.095166038041,4,-32.0006417360345,0,0
26.2237971610731,59.6946603968009,0.340152822624785,46.4006798914328,1,0,49.5297083421481,408.315520484965,8,39.5177776664412,39.5177776664412,0
0,37.865094358939,0.324121803361724,78.5663488208138,0,40.7012544618748,49.5519662876298,408.495827013625,0,0,0,0
18.9893533336371,39.8129338988191,0.452883092248521,110.277989203439,1,0,50.3241560447877,398.96554376465,17,-51.4757019709826,0,0
38.855288380949,78.8254818640164,0.734162219297921,112.417972344523,1,0,50.3655896191481,402.794392660901,15,5.26279790044191,5.26279790044191,0
0,53.832965892098,0.807181135646797,36.9770030353576,0,0,49.9567901352039,405.148341300529,4,16.8559628567404,0,0
0,45.339700162456,0.765089103839818,68.8702689801874,1,0,49.7197260077952,398.605693351535,1,-23.5305688177315,0,0
32.6259214484523,1.42299150035907,0.785854145979475,50.1505764124776,1,0,49.5740194718998,387.05338022534,9,-16.1016634636662,0,0
43.4622399812772,31.8246760162617,0.868339733908528,70.1958484315231,0,0,49.9311020158623,387.605289112738,11,5.09106756601578,0,0
0,27.3013814931621,0.444487974394621,42.7697158749698,1,0,50.2348480268071,388.992003048477,4,-15.4683343818077,0,0
0,40.1914884060922,0.349244201402927,113.904026533083,1,0,49.5170177282364,404.042322160036,20,-73.712538126991,0,1
46.1796686485297,22.9990934660886,0.432130203318196,97.5762750335613,0,28.397512918943,50.0405229399004,402.46884586819,14,0,0,0
0,68.343410797785,0.886148875800699,78.1122314075349,0,9.76882060974989,49.520871158945,413.06655573734,0,0,0,0
0,36.4498765445124,0.846871641850871,100.33526316976,1,0,49.679088319334,398.55234761791,21,-63.8853866252477,0,0
47.9155963747615,19.2663250829749,0.67897220269364,60.581995276688,1,0,49.5128698424051,413.633910868193,10,6.59992618104833,6.59992618104833,0
0,12.0571978740183,0.89538076928678,71.5573157144065,0,59.5001178403881,49.9343890367246,391.240643354238,1,0,0,0
0,65.1732990486072,0.652525015225432,55.7407073506498,0,0,49.5641087956556,377.379422975761,2,9.43259169795735,0,0
0,31.2073730794877,0.536227484081557,96.2565410695208,1,0,50.2079545058309,390.803500090163,23,-65.0491679900331,0,0
0,7.02775438381827,0.499907224522059,113.096992104117,0,106.069237720299,50.1028696580194,395.259972342409,20,0,0,0
45.6967908350595,64.9958645045746,0.706559037899004,108.692129496264,1,0,50.3026163450123,381.107178854145,14,2.00052584336979,2.00052584336979,0
0,84.8898217402354,0.705693129052808,74.4165408538346,1,0,49.8208429763795,396.88121656181,0,10.4732808864008,10.4732808864008,0
5.8298502871814,10.1329730365657,0.522660869447833,29.5635190242889,1,0,50.4224003131662,406.456330118672,7,-13.6006957005418,0,0
46.3267430929407,34.2360057204426,0.572112700564746,64.5360199007338,0,0,49.7215452039794,397.06861451639,11,16.0267289126494,0,0
0,21.1630293330456,0.715770949717736,51.3990800039249,1,0,49.6649027569193,401.422423349422,2,-30.2360506708793,0,0
45.7373882455144,9.12057553944259,0.508490366193929,92.1735802168364,0,37.3156164318794,49.8913856936137,407.22430127333,13,0,0,0
11.5880658542094,25.2617192155069,0.386870225845117,47.1662954659831,0,10.3165103962668,49.9633332224927,404.326151351125,7,0,0,0
38.6307249660318,20.7024551853578,0.518311629083759,58.2181867955417,1,0,50.0115482540358,406.410150432757,10,1.11499335584788,1.11499335584788,0
49.5203310552135,61.6053958036529,0.772817800548671,89.6255931501653,0,0,50.4468501882665,397.007777847433,13,21.5001337087011,0,0
0,89.1848735454475,0.867862424248766,68.0050707279824,1,0,50.4589361478325,380.909309954887,1,21.1798028174651,21.1798028174651,0
0,71.6411874344235,0.348863466096976,74.8915575880342,0,3.25037015361067,49.9650629413179,390.46708744746,1,0,0,0
10.8794876173107,86.5220518336758,0.839847796168413,50.2731589104354,0,0,50.0050735773675,400.681665966472,7,47.1283805405511,0,0
59.3107722849672,83.8248765443203,0.78127027557041,74.3754355594589,1,0,50.3371295625074,417.704234813343,12,68.7602132698286,68.7602132698286,0
55.3286653401046,1.95674025654319,0.744416678880333,96.221172369777,0,38.9357667731292,49.6864826118913,414.316521444268,13,0,0,0
0,33.1242558670126,0.470154833193151,40.8324200030741,1,0,49.7599339040521,387.959188076337,5,-7.70816413606151,0,0
0,5.62534020677749,0.71498772313415,108.743398388046,1,0,50.0946116464205,400.738130599217,21,-103.118058181268,0,0
0,67.2645515281149,0.358089524457608,128.413547018708,1,0,49.973714334621,409.814924730087,19,-61.1489954905935,0,1
41.404179409888,23.8080712227418,0.888829200267637,55.2021098854376,1,0,50.3307050151137,386.299778997964,10,10.0101407471922,10.0101407471922,0
0,47.4934676684607,0.839749120314893,92.6263389644348,0,45.1328712959741,49.5554256889196,404.74155692138,23,0,0,0
40.8708616908839,5.50834304355357,0.807401047662204,86.4866491936171,1,0,49.8846941053214,397.276807444113,13,-40.1074444591796,0,0
0,84.0480892270333,0.68951870800888,36.9662511238723,0,0,49.6059951357841,394.901850204435,5,47.0818381031609,0,0
0,59.9874958377409,0.710251150005846,116.057468672765,1,0,50.4488612143559,387.751609163248,19,-56.0699728350237,0,0
42.6867040206788,27.9453152819149,0.577035245043524,62.9010420228059,0,0,50.2629230918893,392.961800953133,10,7.73097727978773,0,0
0,96.5043499870172,0.798712484159225,46.4874917868615,0,0,50.0253270424923,395.973754056019,5,50.0168582001557,0,0
0,8.77338839264312,0.672045470070274,105.887287476452,0,97.1138990838085,50.2501733519214,385.668751442459,22,0,0,0
0,4.68990687083164,0.82952279499903,44.0129826736622,0,39.3230758028305,49.9609955657871,403.269556249579,3,0,0,0
50.9767315967335,61.7625005425071,0.337732506850853,79.2343065908106,0,0,49.5082145954756,385.098699472635,12,33.50492554843,0,0
0,96.8505115637484,0.694377030606539,101.795498548052,1,0,50.0681775457454,384.972398558146,23,-4.94498698430317,0,0
32.7794244011971,12.633256681577,0.879251024352246,107.522764733185,1,0,49.9051781609784,399.98988078146,15,-62.1100836504112,0,0
41.8223528156971,37.1404553560904,0.350633655552308,95.6159521223762,1,0,49.5963517621755,383.079769584602,14,-16.6531439505887,0,1
51.5155150435342,27.3667076143692,0.397436390246902,65.0768431748245,0,0,50.04981568132,400.8477404836,11,13.805379483079,0,0
38.8835863619578,12.9121922771218,0.690713037025856,94.1257910613919,1,0,49.8556147600964,410.669167829626,13,-42.3300124223123,0,0
0,38.5986667144619,0.444521505187751,113.725914463226,0,75.1272477487637,49.7930071108239,393.332484546183,21,0,0,0
28.1952603027857,31.3193291809801,0.752256647188889,48.3961891611486,1,0,49.8789057814839,380.802833403596,9,11.1184003226172,11.1184003226172,0
0,85.4618617848958,0.469647288149882,44.4608902059259,1,0,50.0625254019587,406.269917583128,5,41.0009715789699,41.0009715789699,0
48.8715840949954,79.3154534299324,0.545782614896831,55.1177497249416,0,0,50.2483312253258,404.89233325182,10,73.0692877999861,0,0
5.19128770943771,62.3739929415861,0.586485422713662,48.8235982676408,1,0,50.1332680490335,399.653811446035,6,18.741682383383,18.741682383383,0
38.8469733437277,55.2118809370264,0.310456329387435,63.1996191197211,0,0,50.3069648558731,398.906907959051,10,30.859235161033,0,0
36.8899469636339,23.6431467336164,0.714943408408066,111.059623156929,0,50.5265294596785,49.9245502937078,395.818818439161,15,0,0,0
43.6093012372259,23.7229167900079,0.642392243162211,80.7830226743282,1,0,49.8810700008694,396.34154535139,12,-13.4508046470944,0,0
35.0005830732787,30.578596164071,0.85829461234264,54.889930834062,1,0,50.0351829073081,406.641285725581,9,10.6892484032876,10.6892484032876,0
0,22.3640624935272,0.484262974948548,105.139694702924,1,0,50.378561779371,407.107169441612,20,-82.7756322093963,0,0
3.62294340799532,16.0936607277039,0.31902548409814,44.4215088864447,1,0,49.5499348962681,415.631829911387,7,-24.7049047507455,0,1
44.0701015625786,89.0459258563288,0.628650088113958,49.5504058992711,1,0,49.8517475720879,398.535967230116,9,83.5656215196363,83.5656215196363,0
53.6335785611138,77.6151382149576,0.612511507735826,71.4648989771597,0,0,49.8988244165591,409.762782969989,12,59.7838177989117,0,0
0,87.9443830849204,0.772088444088383,72.9790404853914,0,0,49.8586472385058,401.054007092375,1,14.965342599529,0,0
0,80.0502603697864,0.699602354137605,41.8337279729904,1,0,49.911683863386,405.390691468223,5,38.216532396796,38.216532396796,0
0,8.34072840154204,0.891780764777044,54.7232540590599,1,0,50.1097584870016,403.46792367122,2,-46.3825256575179,0,0
0,16.2995910161941,0.714969453717119,58.4421185984415,1,0,50.2720055442218,394.528761442844,2,-42.1425275822474,0,0
0,2.61722602668347,0.630029604257942,113.100667001603,1,0,49.890283796439,401.641206386326,21,-110.483440974919,0,0
0,32.2413033166944,0.677492138104888,78.5165700863688,1,0,50.009447688898,388.200967387828,0,-46.2752667696745,0,0
0,20.4696706889505,0.882211919052708,112.42152669313,1,0,49.5378889548023,402.82844723563,20,-91.9518560041791,0,0
44.2659695290338,52.7398684965673,0.375107396731432,72.950251930057,0,0,50.0838019420839,402.878562048252,12,24.055586095544,0,0
0,3.39120648704672,0.491630610475407,57.4939530469766,0,54.1027465599299,49.7229404005917,400.903586883555,2,0,0,0
47.3088439633139,15.7564533764204,0.517626717511459,71.1814742317688,0,8.11617689203455,49.8039396076844,414.677175130254,11,0,0,0
43.0718962107273,60.3880669700735,0.730263724853029,98.3450589973013,0,0,50.4963221072231,395.635779824875,14,5.11490418349946,0,0
0,57.9206734409944,0.778842239017472,56.935107612798,1,0,50.429838222801,389.198408790237,2,0.985565828196449,0.985565828196449,0
0,54.0351365806984,0.447585947917793,87.403153732208,0,33.3680171515096,49.7679141366146,412.455634007029,23,0,0,0
38.8479023830251,95.6205898804854,0.452663953586189,113.114879298447,1,0,49.6485527652972,409.248538221061,15,21.353612965064,21.353612965064,0
53.123493551803,63.0891974275875,0.883817177709001,70.0203705387813,0,0,49.6482050247357,391.992217753643,11,46.1923204406092,0,0
0,60.0108527934412,0.88242570590323,118.168971394218,1,0,49.6334061486601,409.34701646599,20,-58.1581186007771,0,0
0,4.79512911402428,0.369069843397464,37.2398678785031,0,32.4447387644788,49.5884783239269,400.589327707691,6,0,0,0
0,22.5661574667083,0.884153222328016,128.299113776485,0,105.732956309776,50.2211439815174,377.525145986571,19,0,0,0
12.2367703869819,35.826238619914,0.790131735173395,49.0214000124188,1,0,50.3612763060753,406.491965947328,7,-0.958391005523005,0,0
0,73.5943312210164,0.66528744706038,99.0064891190277,0,25.4121578980113,50.0639037168244,413.262950025897,22,0,0,0
0,52.7982628690948,0.469315247940156,49.2236727351863,0,0,49.9279014238249,400.159571390997,5,3.57459013390847,0,0
0,70.963182464546,0.738808224121128,103.979644252675,1,0,50.2986468740624,414.817248324,22,-33.0164617881286,0,0
49.5572198990144,49.5637561091584,0.319125760393855,74.5598039144442,0,0,50.180212766992,394.640612312753,12,24.5611720937287,0,0
48.2828349973005,79.4067388360081,0.748526156118969,76.5953438402314,1,0,49.71315785888,393.077878052918,13,51.0942299930772,51.0942299930772,0
0,20.6738053794558,0.864961722513839,86.4876915808036,0,65.8138862013478,49.8641324501489,390.809532227114,23,0,0,0
0,94.1848829324581,0.614734113868379,117.088683230861,1,0,50.3329899535132,404.863828989603,18,-22.9038002984026,0,0
22.7319031747416,65.6391859086547,0.698822700140373,42.9128638193789,1,0,50.4076738436057,421.819180822074,7,45.4582252640174,45.4582252640174,0
0,24.3347813322176,0.641484891557089,62.2468996459707,0,37.9121183137531,50.1734469258993,388.549805050262,1,0,0,0
0,27.9475899862227,0.821632776035938,73.8362011132247,0,45.888611127002,50.4878209347289,405.623264104351,1,0,0,0
0,9.44807454545847,0.477995032242424,115.833347903174,1,0,49.9675273755942,385.035728274081,19,-106.385273357716,0,0
29.2386105223979,68.0348805348802,0.306415738289781,52.2475238396793,1,0,50.1547725756117,401.992781567793,9,45.0259672175989,45.0259672175989,0
31.6720499103501,93.1054503004846,0.556085809481183,55.3633965069916,0,0,50.3135494629213,394.246401648558,9,69.4141037038432,0,0
52.2806446628544,57.2839065167678,0.44035550400404,85.8421640914175,0,0,50.0882004013373,404.740508933946,12,23.7223870882047,0,0
0,91.0735844351617,0.568435447692121,110.407688587568,0,19.3341041524066,49.5559721578524,397.577593315529,21,0,0,0
41.2773533597146,63.7922562262576,0.620056306233415,46.7887030911071,0,0,49.5568072547282,410.020378725646,9,58.2809064948651,0,0
34.8109647080091,97.2121147472502,0.65422260238514,105.017913909757,0,0,50.4768870061621,418.576137042989,14,27.0051655455024,0,0
0,63.7353030468439,0.721028556531437,59.0573440760764,0,0,50.3041199956743,398.140269480534,2,4.67795897076748,0,0
16.6903879172216,80.0820153523147,0.311243596886723,42.7958622124476,0,0,50.119632655702,395.122510066977,8,53.9765410570886,0,0
0,87.9359377074558,0.361931402823493,53.6094755460501,0,0,49.7669239307718,404.120467687227,3,34.3264621614058,0,0
0,95.6788072108664,0.684653280040793,41.0541562121894,0,0,49.5062390922638,381.731619872033,5,54.624650998677,0,0
34.0921371532782,31.0583040852675,0.821646363872263,46.9284427205695,0,0,49.6034498513635,395.492889152009,9,18.2219985179762,0,0
13.4348410577879,60.4425199970256,0.438787629585388,45.9065364901374,0,0,49.6101784375283,403.256233825802,6,27.9708245646761,0,0
0,27.4234357460189,0.558650720283054,41.1134076519528,1,0,50.1087537167458,391.329345012982,5,-13.6899719059339,0,0
44.7430109419519,7.30433697520302,0.892557311282606,109.670289335326,0,57.6229414181711,49.6776624892838,392.636758505193,15,0,0,0
0,14.5238188204951,0.40615409371261,110.037443887643,1,0,50.0428254332797,409.015653554596,19,-95.5136250671482,0,0
0,32.5516001433664,0.729548631225274,38.9689939480845,1,0,50.0737716616618,395.44843691064,5,-6.41739380471812,0,0
0,55.2124800166025,0.318150718996255,107.164320938403,0,51.9518409218,49.7330750382735,403.185463484923,21,0,0,0
11.234105700053,17.7655137417789,0.394267738513098,116.956072691672,0,87.9564532498401,49.7531353270058,390.461138687978,17,0,0,0
39.32701700202,55.5909994832349,0.694928739381982,93.8790761976154,1,0,49.6630737719594,405.632060592492,12,1.03894028763943,1.03894028763943,0
0,66.4674327035214,0.664540149418149,87.2250343554341,1,0,49.7110239277456,400.343360342924,23,-20.7576016519127,0,0
50.7976892358637,54.3764827517915,0.695495236756839,98.4301430371383,0,0,50.0131005918509,402.922344132981,13,6.74402895051699,0,0
0,87.8038436819845,0.569805137577977,56.79579798219,0,0,49.9604056405598,402.769624670187,5,31.0080456997944,0,0
0,8.10500505936218,0.418318902809634,115.200420578712,1,0,49.5140588898677,395.294831843975,20,-107.09541551935,0,0
0,2.71868596555096,0.424366889267747,109.9043930064,0,107.185707040849,50.1379749507908,395.394326008529,20,0,0,0
7.98897776240241,65.7186475962928,0.50901940916354,33.5409545722929,1,0,49.6505604262784,397.560778727117,7,40.1666707864023,40.1666707864023,0
11.4618116877808,17.061710259867,0.722559697343855,43.0693823883219,0,14.5458604406741,49.5564982614234,401.049287249676,7,0,0,0
0,48.6418453986136,0.360502509260345,109.769653939254,1,0,49.5051793875495,394.476267841623,20,-61.1278085406404,0,1
53.0301563546925,58.7262710104686,0.644554908389651,76.7617263356408,0,0,49.5120475633932,401.552284233059,11,34.9947010295203,0,0
0,31.4010720999231,0.801101847370613,65.9461011188748,0,34.5450290189517,49.7699941269969,422.00342803926,1,0,0,0
1.75002198947989,35.8196330942059,0.334600248195131,119.009192952223,1,0,50.2188285530143,381.032993636184,18,-81.4395378685369,0,1
41.0462787104796,97.2866919633476,0.340716979112554,59.1704563876379,1,0,50.270035657638,398.952039750793,10,79.1625142861893,79.1625142861893,0
4.65079662675162,11.553050211998,0.369005549512379,38.5851730818252,0,22.3813262430756,49.5155983644346,405.117356926533,6,0,0,0
26.2233621914964,89.539585571189,0.325157848296854,49.3657747212791,1,0,49.9625585595092,406.650782092097,8,66.3971730414063,66.3971730414063,0
26.8992221424045,84.4504509028037,0.471668160573222,47.9955031404339,0,0,50.2831794367685,407.90726658934,8,63.3541699047743,0,0
0,12.157756477482,0.4392496808334,117.198179548914,0,105.040423071432,49.8368113344798,402.087449841119,19,0,0,0
0,15.213794800045,0.850441855729565,73.047825735901,1,0,50.2710262679156,404.817168369483,0,-57.834030935856,0,0
1.60954089363241,75.23174309494,0.524783171723326,117.301086554013,0,40.4598025654409,49.9183736612326,406.046087417894,17,0,0,0
0,17.6733705775781,0.674673450475571,121.276743025658,0,103.60337244808,50.3728884641294,403.255974989064,20,0,0,0
2.3439618713907,59.6345125075862,0.594372356974144,38.0832579196642,0,0,50.3002776221413,399.827632990372,6,23.8952164593127,0,0
37.9517830206873,45.9358184407056,0.72734887560668,101.740861183431,1,0,50.1255505978004,396.472794103392,15,-17.8532597220381,0,0
0,78.0393293142543,0.871486640779018,43.8468762173941,1,0,50.1199645405896,402.406065605779,5,34.1924530968602,34.1924530968602,0
47.4382785830029,76.7904995004465,0.414637790790705,101.371121069365,0,0,49.9833245729643,407.950751466527,14,22.8576570140849,0,0
0,55.993521363257,0.653478047737393,63.983730331273,1,0,49.8956209927354,390.937735942642,1,-7.990208968016,0,0
0,86.9756196509021,0.74716285421997,98.9304774257239,0,11.9548577748218,49.9978848641642,410.280078045585,23,0,0,0
39.8553661343896,22.1178324963311,0.49182181912348,101.582089386289,0,39.608890755568,50.4806546269573,399.087285785232,14,0,0,0
41.7901949571181,80.9546407713764,0.738240673650794,53.2410502003833,0,0,49.5671133913632,386.693649346864,9,69.5037855281112,0,0
0,14.423011164364,0.678492148227071,78.7585913432933,1,0,49.6268404222417,383.652387142644,0,-64.3355801789293,0,0
0,57.476389319773,0.84034495220608,107.907868593511,0,50.4314792737378,50.2588107231585,391.831034293437,20,0,0,0
47.7676546621826,38.3761168228852,0.549189872494414,101.804237198053,0,15.6604657129856,50.31705837796,389.019414800758,14,0,0,0
0,65.0604385526872,0.471874014630333,119.508377998859,0,54.4479394461715,49.7021598597655,399.502350113777,20,0,0,0
47.5312382315394,54.7164267082746,0.865800193973693,77.2707597268809,0,0,50.4820047650314,394.791636072651,12,24.976905212933,0,0
0,38.2911297332617,0.496321666510658,85.8654260742483,0,47.5742963409867,50.220718745616,407.309921659243,0,0,0,0
0,15.2751622217602,0.898330158421937,106.024896252989,1,0,49.5000357057075,398.639140425413,22,-90.7497340312288,0,0
44.8475091024341,22.682773502773,0.883398799269105,47.1531817527298,0,0,49.5381043842936,388.232057386361,9,20.3771008524773,0,0
12.9906933423617,31.4768013660647,0.754274463215898,120.588243723321,0,76.1207490148942,50.3848366232606,423.370771356207,17,0,0,0
0,10.8876117384279,0.393709219114816,47.2603965388869,1,0,50.485121290467,379.319622948668,3,-36.372784800459,0,1
0,34.9496946359205,0.787419504484705,120.76652479964,1,0,49.7821369966269,399.834382980833,19,-85.8168301637195,0,0
0,37.340716398191,0.886938712638431,109.446498448384,0,72.1057820501928,50.1893317488091,398.134656184954,21,0,0,0
0,28.7918109736928,0.540479663141556,129.446949530599,1,0,49.8473120070105,415.020021504742,18,-100.655138556906,0,0
0,93.7159981706975,0.366271493894008,125.828367571551,0,32.1123694008533,50.0104384915979,392.920112242013,18,0,0,0
36.9736616915034,98.3069680547728,0.630416482427565,48.7179691919874,1,0,50.1961648565075,416.524016108624,9,86.5626605542887,86.5626605542887,0
27.4815583604661,91.4830316768159,0.682523601778885,119.90025965356,1,0,49.836254176466,409.179446612321,16,-0.935669616278247,0,0
42.8322817904283,26.5867123961061,0.774634838074657,91.8331416009176,1,0,49.9252775966278,395.065590248952,13,-22.4141474143833,0,0
